Delay_us,I,Q,Magnitude_linear,Phase_rad,Fit_on_data,A_fit,T2_echo_fit_us,C_fit,p_fit
30.25395,-1.8516404407263559e-06,-2.5768164376698975e-06,3.173098686643558e-06,-2.193881426929249,3.0245511137778217e-06,2.2962373878917487e-11,56.131273544171606,3.024537718914154e-06,1.0
30.5039,-1.8117689252886286e-06,-2.5794442601762378e-06,3.1521483673833706e-06,-2.183122718946808,3.02455105426371e-06,2.2962373878917487e-11,56.131273544171606,3.024537718914154e-06,1.0
30.75385,-1.8802932707585974e-06,-2.4237434622853117e-06,3.067578060136507e-06,-2.2305939245271906,3.024550995014023e-06,2.2962373878917487e-11,56.131273544171606,3.024537718914154e-06,1.0
31.003800000000002,-1.9273835456622577e-06,-2.45551927873113e-06,3.121599311300197e-06,-2.236273603613295,3.0245509360275854e-06,2.2962373878917487e-11,56.131273544171606,3.024537718914154e-06,1.0
31.25375,-1.8079184881503052e-06,-2.5457007816250453e-06,3.1223647655842604e-06,-2.188325199346323,3.024550877303228e-06,2.2962373878917487e-11,56.131273544171606,3.024537718914154e-06,1.0
31.503700000000002,-1.9425900319631813e-06,-2.5024455144561087e-06,3.1679472194315693e-06,-2.2309034997223147,3.024550818839786e-06,2.2962373878917487e-11,56.131273544171606,3.024537718914154e-06,1.0
31.753649999999997,-1.9367129093790453e-06,-2.4130208753861602e-06,3.0941116072961617e-06,-2.2471262599707917,3.0245507606361e-06,2.2962373878917487e-11,56.131273544171606,3.024537718914154e-06,1.0
32.0036,-1.9439579045506503e-06,-2.3570238795959702e-06,3.0552469464268502e-06,-2.260448220215879,3.0245507026910166e-06,2.2962373878917487e-11,56.131273544171606,3.024537718914154e-06,1.0
32.253550000000004,-1.7987338185466654e-06,-2.4178168083828275e-06,3.013516462354568e-06,-2.210413912881191,3.0245506450033863e-06,2.2962373878917487e-11,56.131273544171606,3.024537718914154e-06,1.0
32.503499999999995,-1.787159781040344e-06,-2.5078720093761417e-06,3.0795067946637975e-06,-2.189941978463198,3.024550587572065e-06,2.2962373878917487e-11,56.131273544171606,3.024537718914154e-06,1.0
32.75345,-2.004942476046583e-06,-2.4053657043845936e-06,3.1313860356215096e-06,-2.265650166843947,3.0245505303959143e-06,2.2962373878917487e-11,56.131273544171606,3.024537718914154e-06,1.0
33.0034,-1.8979956550619184e-06,-2.4937198798520353e-06,3.1338516789732036e-06,-2.2213701318099446,3.0245504734738e-06,2.2962373878917487e-11,56.131273544171606,3.024537718914154e-06,1.0
33.25335,-1.8446548921303401e-06,-2.6368338946187133e-06,3.2180187474392512e-06,-2.18123491655541,3.0245504168045944e-06,2.2962373878917487e-11,56.131273544171606,3.024537718914154e-06,1.0
33.5033,-1.936752003529514e-06,-2.526878289632402e-06,3.183727722935986e-06,-2.2247490940690646,3.024550360387173e-06,2.2962373878917487e-11,56.131273544171606,3.024537718914154e-06,1.0
33.753249999999994,-1.849049454567281e-06,-2.489195645846651e-06,3.100819060947847e-06,-2.2096928862654295,3.0245503042204174e-06,2.2962373878917487e-11,56.131273544171606,3.024537718914154e-06,1.0
34.0032,-1.9732110104655182e-06,-2.5384826289994993e-06,3.2151914016982814e-06,-2.231553635153852,3.0245502483032134e-06,2.2962373878917487e-11,56.131273544171606,3.024537718914154e-06,1.0
