PulseLength_s,Magnitude_AU,Fit_AU,Phase_rad,A_fit,f_fit_Hz,C_fit,t_pi_s
4.1018e-06,3.3051918575721688e-06,3.315024236145281e-06,-2.119903802326797,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
4.12675e-06,3.3298952299929615e-06,3.3076939431676315e-06,-2.097391048457721,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
4.1517e-06,3.3248063301725662e-06,3.303092530657447e-06,-2.073657808410033,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
4.17665e-06,3.3952877067104044e-06,3.301245864150878e-06,-2.0709933845122377,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
4.2016000000000006e-06,3.4024018709604985e-06,3.3021643241602524e-06,-2.0996517179108496,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
4.22655e-06,3.265711195138687e-06,3.3058427478229653e-06,-2.0666088986048807,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
4.2515e-06,3.3295318515428466e-06,3.31226045792305e-06,-2.098793101603303,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
4.27645e-06,3.3513386419075173e-06,3.3213813791222844e-06,-2.1008495276182613,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
4.3014e-06,3.3547142771535496e-06,3.3331542407474805e-06,-2.0681753284916415,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
4.3263500000000005e-06,3.3390008684858614e-06,3.3475128649940404e-06,-2.107648472508515,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
4.3513e-06,3.3580343412183492e-06,3.3643765389257275e-06,-2.070146472701969,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
4.37625e-06,3.434554650083675e-06,3.3836504681795585e-06,-2.0811279378340592,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
4.4012e-06,3.40122142333338e-06,3.405226309825447e-06,-2.082622334322216,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
4.42615e-06,3.4986622439838626e-06,3.428982781385271e-06,-2.048381872316383,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
4.4511000000000005e-06,3.4980498638070673e-06,3.4547863425879524e-06,-2.095877881156427,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
4.47605e-06,3.48486213562504e-06,3.482491946028231e-06,-2.089245554331308,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
4.501000000000001e-06,3.502837574156445e-06,3.5119438525095492e-06,-2.0723875386191946,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
4.52595e-06,3.6338294650304338e-06,3.5429765064877897e-06,-2.0492332881021698,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
4.5509e-06,3.6612898049833602e-06,3.575415466694848e-06,-2.0691830028451794,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
4.57585e-06,3.5292067825139227e-06,3.6090783867107767e-06,-2.0484823842508906,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
4.6008e-06,3.7087389266197627e-06,3.6437760399724863e-06,-2.059026777324429,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
4.6257500000000006e-06,3.633679361304673e-06,3.6793133834572526e-06,-2.0433364748315883,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
4.6507e-06,3.7651776713198235e-06,3.7154906540617657e-06,-2.0679327253093978,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
4.67565e-06,3.6988376206830844e-06,3.752104491513803e-06,-2.028156649563575,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
4.7006e-06,3.780155596997636e-06,3.7889490815043564e-06,-2.055924050871348,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
4.72555e-06,3.7961159490276553e-06,3.825817312614424e-06,-2.047498013790658,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
4.7505000000000005e-06,3.8441958841816795e-06,3.862501940533156e-06,-2.0009501506694387,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
4.77545e-06,3.832771317327591e-06,3.898796753022998e-06,-2.021153786847036,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
4.800400000000001e-06,3.917246338877385e-06,3.934497729083337e-06,-2.015098402196338,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
4.82535e-06,3.927534440183623e-06,3.9694041857967225e-06,-2.062255955631511,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
4.8503e-06,4.105769625150968e-06,4.003319906411009e-06,-2.0095489571661056,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
4.8752500000000005e-06,4.064966749367591e-06,4.036054243316205e-06,-2.016913823540104,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
4.9002e-06,4.100446921900126e-06,4.067423189715976e-06,-2.0412526681519054,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
4.925150000000001e-06,4.067987719395632e-06,4.097250413969693e-06,-2.0213151874614352,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
4.9501e-06,3.895292439697321e-06,4.1253682507907656e-06,-2.020528425767896,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
4.97505e-06,4.200687586902454e-06,4.151618643729532e-06,-2.0340666451975413,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
5e-06,4.1703420264738195e-06,4.175854033642786e-06,-2.0246918482518073,-4.919479130315935e-07,478372.8369851459,3.793154776002829e-06,1.0437848605577689e-06
