PulseLength_s,Magnitude_AU,Fit_AU,Phase_rad,A_fit,f_fit_Hz,C_fit,t_pi_s
4.1517e-06,3.223036743818561e-06,3.2245661519929413e-06,1.5823989117817547,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
4.17665e-06,3.374211088235699e-06,3.2564507695278986e-06,1.605735138174918,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
4.2016000000000006e-06,3.221224325178233e-06,3.290517316699543e-06,1.586308505878837,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
4.22655e-06,3.3714493965958467e-06,3.3265460461847262e-06,1.6046410797268382,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
4.2515e-06,3.4334021947682633e-06,3.3643045535422e-06,1.5617919092746437,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
4.27645e-06,3.4735216422481267e-06,3.403549276344699e-06,1.605602007327701,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
4.3014e-06,3.4349024565528147e-06,3.4440270652859505e-06,1.5851455985583167,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
4.3263500000000005e-06,3.418762766981932e-06,3.4854768171281726e-06,1.5917578646674262,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
4.3513e-06,3.4011186408589615e-06,3.5276311589566242e-06,1.5987980226006093,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
4.37625e-06,3.779232933328743e-06,3.5702181728769243e-06,1.593617924450335,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
4.4012e-06,3.696615356108748e-06,3.6129631500298942e-06,1.6307534300794035,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
4.42615e-06,3.675038459836581e-06,3.6555903626095996e-06,1.599520302250149,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
4.4511000000000005e-06,3.6873603554305777e-06,3.6978248424541584e-06,1.6108816752397794,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
4.47605e-06,3.6750305642662456e-06,3.7393941547364184e-06,1.6227638836511074,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
4.501000000000001e-06,3.7549144086264537e-06,3.780030155313302e-06,1.6021001002730173,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
4.52595e-06,3.668326017405502e-06,3.8194707203979404e-06,1.630898722002617,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
4.5509e-06,3.886455341000712e-06,3.857461437397329e-06,1.6538923974792104,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
4.57585e-06,3.889119555940508e-06,3.893757246008676e-06,1.6043354825285292,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
4.6008e-06,3.810783325510501e-06,3.9281240189885105e-06,1.6315886053018036,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
4.6257500000000006e-06,3.939441056444874e-06,3.960340072397768e-06,1.6235827627862083,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
4.6507e-06,3.9974033249588665e-06,3.990197595580926e-06,1.6431051092610374,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
4.67565e-06,3.9886439335565195e-06,4.0175039916551205e-06,1.6456326029186767,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
4.7006e-06,4.079049471408736e-06,4.042083119862329e-06,1.649175241453224,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
4.72555e-06,4.092312958537442e-06,4.0637764317708115e-06,1.6593869918071342,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
4.7505000000000005e-06,3.934748346939171e-06,4.082443993996714e-06,1.6335021369233513,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
4.77545e-06,4.020715575223921e-06,4.097965390848706e-06,1.6521140135327241,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
4.800400000000001e-06,4.172008358009789e-06,4.11024050107316e-06,1.6568918739971723,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
4.82535e-06,4.0515334131416655e-06,4.119190143689402e-06,1.6634997019734008,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
4.8503e-06,4.130309022604995e-06,4.124756588749102e-06,1.6447861396619516,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
4.8752500000000005e-06,4.043954852398145e-06,4.126903929725099e-06,1.6056268821945539,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
4.9002e-06,4.0628944154820975e-06,4.125618315127572e-06,1.6389414222473875,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
4.925150000000001e-06,4.153579442998916e-06,4.120908037853509e-06,1.6393739364133444,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
4.9501e-06,4.082779345558254e-06,4.112803481693115e-06,1.6551925920304917,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
4.97505e-06,4.096527492369008e-06,4.101356925338226e-06,1.654757942458498,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
5e-06,3.9861227413843565e-06,4.086642205156981e-06,1.6426881846372614,-5.322244310688473e-07,512464.8882430771,3.5947065800167185e-06,9.74203187250996e-07
